Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed,
2013,6,30,7,0,228,338,26,273.4,2.8,N/A
2013,6,30,8,0,285,548,27,277.1,2.5,N/A
2013,6,30,9,0,557,730,27,276.6,2.3,N/A
2013,6,30,10,0,853,865,28,271.4,2.2,N/A
2013,6,30,11,0,505,939,28,268.8,2.5,N/A
2013,6,30,12,0,571,946,29,270.6,2.8,N/A
2013,6,30,13,0,378,885,29,274.8,3,N/A
2013,6,30,14,0,359,761,28,274,3.1,N/A
2013,6,30,15,0,240,587,27,265.8,2.9,N/A
2013,6,30,16,0,219,380,27,253.9,2.8,N/A
2013,6,30,17,0,83,167,26,248.8,3.1,N/A
2013,6,30,18,0,1,7,25,248.1,3.5,N/A
2013,6,30,19,0,0,0,25,247.3,3.7,N/A
2013,6,30,20,0,0,0,25,248.7,3.8,N/A
2013,6,30,21,0,0,0,25,252.1,3.9,N/A
2013,6,30,22,0,0,0,24,256.5,4,N/A
2013,6,30,23,0,0,0,24,261.1,4,N/A
2013,7,1,0,0,0,0,24,265.3,4,N/A
2013,7,1,1,0,0,0,24,268.3,3.9,N/A
2013,7,1,2,0,0,0,23,269.2,3.9,N/A
2013,7,1,3,0,0,0,23,268,3.8,N/A
2013,7,1,4,0,0,0,23,266.2,3.6,N/A
2013,7,1,5,0,0,0,23,267.2,3.3,N/A
2013,7,1,6,0,62,137,24,271.8,3.1,N/A
2013,7,1,7,0,347,350,25,277.9,3.3,N/A
2013,7,1,8,0,561,562,27,284.3,3.4,N/A
2013,7,1,9,0,464,744,27,287,3.4,N/A
2013,7,1,10,0,841,878,28,285.6,3.2,N/A
2013,7,1,11,0,719,951,28,282.9,3,N/A
2013,7,1,12,0,863,957,28,277.9,2.9,N/A
2013,7,1,13,0,402,896,28,272.1,2.9,N/A
2013,7,1,14,0,655,772,27,265,2.9,N/A
2013,7,1,15,0,415,597,27,257.8,2.9,N/A
2013,7,1,16,0,310,389,26,252.5,3,N/A
2013,7,1,17,0,126,174,26,252.2,3.2,N/A
2013,7,1,18,0,2,10,25,254.8,3.4,N/A
2013,7,1,19,0,0,0,25,257.9,3.4,N/A
2013,7,1,20,0,0,0,25,259.9,3.5,N/A
2013,7,1,21,0,0,0,24,260.1,3.5,N/A
2013,7,1,22,0,0,0,24,260.2,3.5,N/A
2013,7,1,23,0,0,0,24,261.3,3.5,N/A
2013,7,2,0,0,0,0,24,262.9,3.4,N/A
2013,7,2,1,0,0,0,23,263.9,3.2,N/A
2013,7,2,2,0,0,0,23,263.8,3.1,N/A
2013,7,2,3,0,0,0,23,264.5,3,N/A
2013,7,2,4,0,0,0,23,265.9,2.9,N/A
2013,7,2,5,0,0,0,23,267.3,2.7,N/A
2013,7,2,6,0,61,135,24,268,2.5,N/A
2013,7,2,7,0,319,348,25,269.3,2.6,N/A
2013,7,2,8,0,445,560,27,272.6,2.6,N/A
2013,7,2,9,0,499,743,28,272.3,2.5,N/A
2013,7,2,10,0,798,877,29,265.7,2.3,N/A
2013,7,2,11,0,780,951,29,257.4,2.2,N/A
2013,7,2,12,0,604,958,29,248.1,2.2,N/A
2013,7,2,13,0,498,896,29,238.9,2.3,N/A
2013,7,2,14,0,595,773,29,232.6,2.3,N/A
2013,7,2,15,0,348,598,28,229,2.2,N/A
2013,7,2,16,0,290,390,27,223.1,2.1,N/A
2013,7,2,17,0,82,174,27,216,2.1,N/A
2013,7,2,18,0,2,10,26,212.7,2.2,N/A
2013,7,2,19,0,0,0,25,210.4,2.4,N/A
2013,7,2,20,0,0,0,25,209,2.7,N/A
2013,7,2,21,0,0,0,25,208.4,3,N/A
2013,7,2,22,0,0,0,25,210.3,3.2,N/A
2013,7,2,23,0,0,0,24,214.8,3.2,N/A
2013,7,3,0,0,0,0,24,220.3,3.1,N/A
2013,7,3,1,0,0,0,24,225.5,2.8,N/A
2013,7,3,2,0,0,0,24,230.6,2.8,N/A
2013,7,3,3,0,0,0,24,234.8,2.7,N/A
2013,7,3,4,0,0,0,24,236.6,2.7,N/A
2013,7,3,5,0,0,0,24,237.3,2.6,N/A
2013,7,3,6,0,52,134,24,238.1,2.6,N/A
2013,7,3,7,0,101,346,26,240.8,2.6,N/A
2013,7,3,8,0,206,558,27,245.1,2.6,N/A
2013,7,3,9,0,392,741,28,245.3,2.5,N/A
2013,7,3,10,0,453,876,29,245.4,2.4,N/A
2013,7,3,11,0,544,950,29,246.3,2.5,N/A
2013,7,3,12,0,537,957,29,244.9,2.5,N/A
2013,7,3,13,0,386,896,29,242.3,2.5,N/A
2013,7,3,14,0,508,773,29,239.3,2.6,N/A
2013,7,3,15,0,523,599,28,235.5,2.5,N/A
2013,7,3,16,0,390,390,27,227.5,2.4,N/A
2013,7,3,17,0,87,175,26,213.2,2.2,N/A
2013,7,3,18,0,2,10,26,204.1,2.3,N/A
2013,7,3,19,0,0,0,25,200.6,2.4,N/A
2013,7,3,20,0,0,0,25,200.5,2.5,N/A
2013,7,3,21,0,0,0,25,200.5,2.7,N/A
2013,7,3,22,0,0,0,24,200,2.8,N/A
2013,7,3,23,0,0,0,24,200.7,2.9,N/A
2013,7,4,0,0,0,0,24,204,2.9,N/A
2013,7,4,1,0,0,0,23,209.7,2.9,N/A
2013,7,4,2,0,0,0,23,214.7,2.7,N/A
2013,7,4,3,0,0,0,23,218.4,2.5,N/A
2013,7,4,4,0,0,0,23,220.7,2.3,N/A
2013,7,4,5,0,0,0,23,219.7,2.1,N/A
2013,7,4,6,0,93,133,24,217.1,1.9,N/A
2013,7,4,7,0,345,345,26,220.8,1.9,N/A
2013,7,4,8,0,382,557,28,228.6,2,N/A
2013,7,4,9,0,619,740,28,235.9,1.9,N/A
2013,7,4,10,0,722,874,29,238.7,1.9,N/A
2013,7,4,11,0,948,948,29,242.1,1.8,N/A
2013,7,4,12,0,867,954,28,247.5,1.8,N/A
2013,7,4,13,0,481,893,28,249.9,2,N/A
2013,7,4,14,0,730,770,28,249.2,2.1,N/A
2013,7,4,15,0,597,597,27,246,2.1,N/A
2013,7,4,16,0,306,389,27,241.7,1.9,N/A
2013,7,4,17,0,49,174,26,237.8,1.9,N/A
2013,7,4,18,0,2,10,25,234.7,2,N/A
2013,7,4,19,0,0,0,25,232.6,2,N/A
2013,7,4,20,0,0,0,25,230.3,1.8,N/A
2013,7,4,21,0,0,0,25,227.9,1.5,N/A
2013,7,4,22,0,0,0,25,224.1,1.2,N/A
2013,7,4,23,0,0,0,25,219.4,1,N/A
2013,7,5,0,0,0,0,25,214.7,0.9,N/A
2013,7,5,1,0,0,0,25,214.4,0.9,N/A
2013,7,5,2,0,0,0,25,213.9,1,N/A
2013,7,5,3,0,0,0,25,210.2,0.9,N/A
2013,7,5,4,0,0,0,24,206.1,0.9,N/A
2013,7,5,5,0,0,0,25,205.1,0.9,N/A
2013,7,5,6,0,77,132,26,223,0.9,N/A
2013,7,5,7,0,117,343,27,252.9,1,N/A
2013,7,5,8,0,232,555,29,270.4,1.1,N/A
2013,7,5,9,0,379,738,29,279.7,1.4,N/A
2013,7,5,10,0,453,873,29,282.9,1.9,N/A
2013,7,5,11,0,538,947,29,285.8,2.2,N/A
2013,7,5,12,0,500,954,28,286.2,2.4,N/A
2013,7,5,13,0,560,894,28,284.8,2.5,N/A
2013,7,5,14,0,503,771,28,282.8,2.4,N/A
2013,7,5,15,0,575,597,27,280.9,2,N/A
2013,7,5,16,0,307,390,27,277,1.8,N/A
2013,7,5,17,0,107,174,26,268.2,1.8,N/A
2013,7,5,18,0,2,10,26,260.7,2.1,N/A
2013,7,5,19,0,0,0,25,256.2,2.2,N/A
2013,7,5,20,0,0,0,25,251.6,2.2,N/A
2013,7,5,21,0,0,0,25,249.3,2.1,N/A
2013,7,5,22,0,0,0,25,248.6,2,N/A
2013,7,5,23,0,0,0,25,248.5,1.8,N/A
2013,7,6,0,0,0,0,24,247.7,1.7,N/A
2013,7,6,1,0,0,0,24,244.1,1.6,N/A
2013,7,6,2,0,0,0,24,238.4,1.4,N/A
2013,7,6,3,0,0,0,25,227.3,1.1,N/A
2013,7,6,4,0,0,0,25,212.1,1,N/A
2013,7,6,5,0,0,0,25,193.9,1,N/A
2013,7,6,6,0,91,131,24,174.5,0.9,N/A
2013,7,6,7,0,255,343,24,159.2,0.9,N/A
2013,7,6,8,0,525,555,25,161.1,0.9,N/A
2013,7,6,9,0,699,739,26,176.8,0.7,N/A
2013,7,6,10,0,529,873,27,175.3,0.5,N/A
2013,7,6,11,0,612,948,30,143.5,0.2,N/A
2013,7,6,12,0,353,956,31,56.6,0.2,N/A
2013,7,6,13,0,639,896,31,84,0.3,N/A
2013,7,6,14,0,710,773,31,106.8,0.4,N/A
2013,7,6,15,0,480,599,30,125.4,0.4,N/A
2013,7,6,16,0,316,390,27,146.6,0.6,N/A
2013,7,6,17,0,118,175,27,161.3,0.7,N/A
2013,7,6,18,0,2,10,26,187.2,0.8,N/A
2013,7,6,19,0,0,0,26,207.1,1,N/A
2013,7,6,20,0,0,0,25,219.6,1.1,N/A
2013,7,6,21,0,0,0,25,227.8,1.1,N/A
2013,7,6,22,0,0,0,25,236.4,1.2,N/A
2013,7,6,23,0,0,0,25,245.8,1.3,N/A
2013,7,7,0,0,0,0,24,254.4,1.3,N/A
2013,7,7,1,0,0,0,24,261.6,1.3,N/A
2013,7,7,2,0,0,0,24,271,1,N/A
2013,7,7,3,0,0,0,24,283.3,0.7,N/A
2013,7,7,4,0,0,0,24,301.2,0.4,N/A
2013,7,7,5,0,0,0,24,350.1,0.3,N/A
2013,7,7,6,0,85,130,25,23.5,0.3,N/A
2013,7,7,7,0,182,341,27,38.5,0.5,N/A
2013,7,7,8,0,374,554,29,51.2,0.6,N/A
2013,7,7,9,0,612,737,29,68.7,0.5,N/A
2013,7,7,10,0,846,873,29,110.5,0.4,N/A
2013,7,7,11,0,947,947,29,158.5,0.5,N/A
2013,7,7,12,0,955,955,29,181.5,0.8,N/A
2013,7,7,13,0,819,895,29,196.3,0.9,N/A
2013,7,7,14,0,772,772,29,210.5,1.2,N/A
2013,7,7,15,0,271,598,28,219.3,1.5,N/A
2013,7,7,16,0,171,390,28,229.6,1.7,N/A
2013,7,7,17,0,165,175,27,232.8,1.7,N/A
2013,7,7,18,0,2,10,26,231.5,1.7,N/A
2013,7,7,19,0,0,0,26,230.3,1.7,N/A
2013,7,7,20,0,0,0,26,229.8,1.8,N/A
2013,7,7,21,0,0,0,25,230.7,1.7,N/A
2013,7,7,22,0,0,0,25,234.2,1.7,N/A
2013,7,7,23,0,0,0,25,239,1.5,N/A
2013,7,8,0,0,0,0,25,244.3,1.4,N/A
2013,7,8,1,0,0,0,25,250.3,1.3,N/A
2013,7,8,2,0,0,0,25,254.2,1.2,N/A
2013,7,8,3,0,0,0,25,252.9,1.2,N/A
2013,7,8,4,0,0,0,25,251.3,1.1,N/A
2013,7,8,5,0,0,0,25,254,1,N/A
2013,7,8,6,0,110,129,26,263.6,1,N/A
2013,7,8,7,0,304,341,27,278.1,1.2,N/A
2013,7,8,8,0,554,554,28,287.9,1.3,N/A
2013,7,8,9,0,738,738,29,290.1,1.2,N/A
2013,7,8,10,0,874,874,29,294.2,1,N/A
2013,7,8,11,0,685,949,29,293.6,0.7,N/A
2013,7,8,12,0,509,957,29,259.8,0.4,N/A
2013,7,8,13,0,896,896,29,224,0.5,N/A
2013,7,8,14,0,737,773,28,222.4,1,N/A
2013,7,8,15,0,599,599,28,229.1,1.4,N/A
2013,7,8,16,0,83,391,27,235.2,1.6,N/A
2013,7,8,17,0,114,175,27,235.8,1.6,N/A
2013,7,8,18,0,2,10,26,235.8,1.9,N/A
2013,7,8,19,0,0,0,26,238.4,2.1,N/A
2013,7,8,20,0,0,0,25,243.6,2.2,N/A
2013,7,8,21,0,0,0,25,249.8,2.3,N/A
2013,7,8,22,0,0,0,25,253.8,2.4,N/A
2013,7,8,23,0,0,0,25,258.5,2.3,N/A
2013,7,9,0,0,0,0,25,264.3,2.3,N/A
2013,7,9,1,0,0,0,25,270.5,2.3,N/A
2013,7,9,2,0,0,0,24,274.9,2.1,N/A
2013,7,9,3,0,0,0,24,278.3,1.8,N/A
2013,7,9,4,0,0,0,24,282.1,1.6,N/A
2013,7,9,5,0,0,0,24,286.9,1.5,N/A
2013,7,9,6,0,68,128,25,293.9,1.4,N/A
2013,7,9,7,0,207,340,27,304.6,1.7,N/A
2013,7,9,8,0,502,553,28,306.5,1.9,N/A
2013,7,9,9,0,628,737,29,305.5,2,N/A
2013,7,9,10,0,676,873,29,303.8,2.1,N/A
2013,7,9,11,0,796,948,29,301.3,2.1,N/A
2013,7,9,12,0,549,956,29,298.4,2.1,N/A
2013,7,9,13,0,325,896,29,293.2,2.2,N/A
2013,7,9,14,0,199,773,28,287.6,2.4,N/A
2013,7,9,15,0,272,599,28,278.2,2.4,N/A
2013,7,9,16,0,166,390,27,272.9,2.4,N/A
2013,7,9,17,0,99,175,26,271.3,2.5,N/A
2013,7,9,18,0,2,10,26,271.2,2.8,N/A
2013,7,9,19,0,0,0,26,271,3,N/A
2013,7,9,20,0,0,0,26,271.4,3.1,N/A
2013,7,9,21,0,0,0,25,271.9,3.1,N/A
2013,7,9,22,0,0,0,25,273,3,N/A
2013,7,9,23,0,0,0,25,274.6,3,N/A
2013,7,10,0,0,0,0,25,277.5,3,N/A
2013,7,10,1,0,0,0,25,280.5,3,N/A
2013,7,10,2,0,0,0,24,281.5,2.9,N/A
2013,7,10,3,0,0,0,24,280.5,2.8,N/A
2013,7,10,4,0,0,0,24,279,2.7,N/A
2013,7,10,5,0,0,0,24,277.7,2.6,N/A
2013,7,10,6,0,28,127,25,276.5,2.5,N/A
2013,7,10,7,0,92,339,26,276.9,2.6,N/A
2013,7,10,8,0,321,552,26,282.2,2.8,N/A
2013,7,10,9,0,398,736,27,287.6,3,N/A
2013,7,10,10,0,488,872,27,290.8,3.2,N/A
2013,7,10,11,0,548,948,27,294.1,3.3,N/A
2013,7,10,12,0,530,956,27,296.6,3.3,N/A
2013,7,10,13,0,167,897,27,299,3.1,N/A
2013,7,10,14,0,138,774,27,294.8,2.8,N/A
2013,7,10,15,0,117,600,26,284.5,2.5,N/A
2013,7,10,16,0,86,391,26,274.7,2.4,N/A
2013,7,10,17,0,33,175,25,270.5,2.5,N/A
2013,7,10,18,0,2,10,25,269,2.8,N/A
2013,7,10,19,0,0,0,24,268,2.9,N/A
2013,7,10,20,0,0,0,24,268.7,3,N/A
2013,7,10,21,0,0,0,24,267.9,3,N/A
2013,7,10,22,0,0,0,24,266.7,3.2,N/A
2013,7,10,23,0,0,0,24,266.9,3.3,N/A
2013,7,11,0,0,0,0,24,267.9,3.4,N/A
2013,7,11,1,0,0,0,23,269,3.3,N/A
2013,7,11,2,0,0,0,23,271.8,3.2,N/A
2013,7,11,3,0,0,0,23,275.2,3.1,N/A
2013,7,11,4,0,0,0,23,278.2,3.1,N/A
2013,7,11,5,0,0,0,23,280,3.1,N/A
2013,7,11,6,0,44,126,24,281.1,3.2,N/A
2013,7,11,7,0,80,338,24,281.8,3.2,N/A
2013,7,11,8,0,101,551,25,281.6,3.5,N/A
2013,7,11,9,0,167,735,25,282.8,3.8,N/A
2013,7,11,10,0,186,871,25,282.9,4.1,N/A
2013,7,11,11,0,231,946,26,281.9,4.4,N/A
2013,7,11,12,0,217,955,26,279.5,4.3,N/A
2013,7,11,13,0,194,895,26,278.4,4.1,N/A
2013,7,11,14,0,151,773,26,274.3,3.9,N/A
2013,7,11,15,0,136,599,25,267.9,3.7,N/A
2013,7,11,16,0,91,391,25,261.8,3.6,N/A
2013,7,11,17,0,32,174,24,257.3,3.6,N/A
2013,7,11,18,0,2,10,24,253.4,3.8,N/A
2013,7,11,19,0,0,0,24,250.2,4.1,N/A
2013,7,11,20,0,0,0,24,248,4.2,N/A
2013,7,11,21,0,0,0,24,245.5,4.1,N/A
2013,7,11,22,0,0,0,23,242.7,4.1,N/A
2013,7,11,23,0,0,0,23,240.7,4.1,N/A
2013,7,12,0,0,0,0,23,240.2,4.1,N/A
2013,7,12,1,0,0,0,23,240.1,4.1,N/A
2013,7,12,2,0,0,0,23,238.3,4.1,N/A
2013,7,12,3,0,0,0,23,234.8,4.2,N/A
2013,7,12,4,0,0,0,23,231.8,4.2,N/A
2013,7,12,5,0,0,0,23,229.8,4.4,N/A
2013,7,12,6,0,70,125,23,228.8,4.5,N/A
2013,7,12,7,0,188,337,23,229.4,4.5,N/A
2013,7,12,8,0,239,550,24,231.2,4.5,N/A
2013,7,12,9,0,336,734,24,233.5,4.6,N/A
2013,7,12,10,0,322,871,24,235.5,4.7,N/A
2013,7,12,11,0,399,947,25,237.2,4.7,N/A
2013,7,12,12,0,276,955,25,239.5,4.6,N/A
2013,7,12,13,0,237,896,25,240.1,4.6,N/A
2013,7,12,14,0,243,774,25,240.8,4.7,N/A
2013,7,12,15,0,169,600,25,240.2,4.6,N/A
2013,7,12,16,0,123,391,25,237.7,4.3,N/A
2013,7,12,17,0,33,175,24,234.2,4.1,N/A
2013,7,12,18,0,2,9,24,230.6,4.1,N/A
2013,7,12,19,0,0,0,24,228.2,4.2,N/A
2013,7,12,20,0,0,0,24,226.7,4.2,N/A
2013,7,12,21,0,0,0,23,225.1,4.3,N/A
2013,7,12,22,0,0,0,23,223.8,4.5,N/A
2013,7,12,23,0,0,0,23,223.1,4.5,N/A
2013,7,13,0,0,0,0,23,222.9,4.5,N/A
2013,7,13,1,0,0,0,23,223.1,4.4,N/A
2013,7,13,2,0,0,0,23,223.3,4.3,N/A
2013,7,13,3,0,0,0,23,223.4,4.2,N/A
2013,7,13,4,0,0,0,23,224.8,4.1,N/A
2013,7,13,5,0,0,0,23,226.6,4,N/A
2013,7,13,6,0,69,125,23,227.5,3.7,N/A
2013,7,13,7,0,111,337,24,228.8,3.7,N/A
2013,7,13,8,0,290,551,25,232.6,3.8,N/A
2013,7,13,9,0,410,736,27,234.9,3.7,N/A
2013,7,13,10,0,482,873,28,235.1,3.7,N/A
2013,7,13,11,0,349,949,28,234.8,3.7,N/A
2013,7,13,12,0,234,958,28,233.7,3.7,N/A
2013,7,13,13,0,280,898,28,233.1,3.6,N/A
2013,7,13,14,0,239,775,28,234.3,3.6,N/A
2013,7,13,15,0,250,601,27,236,3.4,N/A
2013,7,13,16,0,161,391,27,236.6,3,N/A
2013,7,13,17,0,114,175,26,235.8,2.7,N/A
2013,7,13,18,0,2,9,25,232.5,2.7,N/A
2013,7,13,19,0,0,0,25,229.8,2.8,N/A
2013,7,13,20,0,0,0,25,230.7,3,N/A
2013,7,13,21,0,0,0,25,234.8,3.2,N/A
2013,7,13,22,0,0,0,25,241.2,3.2,N/A
2013,7,13,23,0,0,0,24,248.9,3.2,N/A
2013,7,14,0,0,0,0,24,257.2,3,N/A
2013,7,14,1,0,0,0,24,267.2,2.9,N/A
2013,7,14,2,0,0,0,24,276.8,2.6,N/A
2013,7,14,3,0,0,0,24,283.3,2.3,N/A
2013,7,14,4,0,0,0,24,284.9,2.2,N/A
2013,7,14,5,0,0,0,24,282.9,2.1,N/A
2013,7,14,6,0,54,123,24,279.1,2,N/A
2013,7,14,7,0,102,335,24,275,2.1,N/A
2013,7,14,8,0,357,549,25,272.9,2.4,N/A
2013,7,14,9,0,416,735,25,271.3,2.8,N/A
2013,7,14,10,0,598,872,25,269,3.1,N/A
2013,7,14,11,0,374,949,26,266.2,3.2,N/A
2013,7,14,12,0,340,958,26,263,3.2,N/A
2013,7,14,13,0,411,899,27,259.7,3.1,N/A
2013,7,14,14,0,179,777,27,257.1,3.2,N/A
2013,7,14,15,0,280,602,26,256,3.4,N/A
2013,7,14,16,0,139,392,26,253.6,3.3,N/A
2013,7,14,17,0,32,174,25,250.7,3.4,N/A
2013,7,14,18,0,2,9,24,250.9,3.8,N/A
2013,7,14,19,0,0,0,24,253.7,4.1,N/A
2013,7,14,20,0,0,0,24,258.5,4.2,N/A
2013,7,14,21,0,0,0,24,263.7,4.2,N/A
2013,7,14,22,0,0,0,24,268,4.1,N/A
2013,7,14,23,0,0,0,24,272.5,3.9,N/A
2013,7,15,0,0,0,0,23,277.6,3.6,N/A
2013,7,15,1,0,0,0,23,282.8,3.4,N/A
2013,7,15,2,0,0,0,23,284,3.2,N/A
2013,7,15,3,0,0,0,23,283.6,3.1,N/A
2013,7,15,4,0,0,0,23,282.9,3,N/A
2013,7,15,5,0,0,0,23,281.7,3,N/A
2013,7,15,6,0,71,123,24,279.6,2.9,N/A
2013,7,15,7,0,127,335,25,276.3,2.8,N/A
2013,7,15,8,0,294,549,26,274.7,2.9,N/A
2013,7,15,9,0,429,735,26,273,3,N/A
2013,7,15,10,0,402,872,26,270.8,3.1,N/A
2013,7,15,11,0,452,949,27,269.9,3.1,N/A
2013,7,15,12,0,507,958,27,269,2.9,N/A
2013,7,15,13,0,423,899,27,265.6,2.7,N/A
2013,7,15,14,0,315,776,27,262.8,2.7,N/A
2013,7,15,15,0,324,601,26,260.3,2.8,N/A
2013,7,15,16,0,235,391,26,255.1,2.7,N/A
2013,7,15,17,0,39,174,25,252.7,2.7,N/A
2013,7,15,18,0,2,9,25,251.5,2.9,N/A
2013,7,15,19,0,0,0,25,250.6,3,N/A
2013,7,15,20,0,0,0,24,249.6,3,N/A
2013,7,15,21,0,0,0,24,248.4,3.1,N/A
2013,7,15,22,0,0,0,24,246.5,3.2,N/A
2013,7,15,23,0,0,0,24,245.4,3.2,N/A
2013,7,16,0,0,0,0,24,246,3,N/A
2013,7,16,1,0,0,0,24,247.5,3,N/A
2013,7,16,2,0,0,0,23,248,2.8,N/A
2013,7,16,3,0,0,0,23,247.7,2.7,N/A
2013,7,16,4,0,0,0,23,246.4,2.5,N/A
2013,7,16,5,0,0,0,23,245.3,2.3,N/A
2013,7,16,6,0,52,121,24,245.8,2.1,N/A
2013,7,16,7,0,131,334,25,251.8,2.1,N/A
2013,7,16,8,0,288,548,27,258.9,2.2,N/A
2013,7,16,9,0,306,734,27,260.2,2.2,N/A
2013,7,16,10,0,371,871,28,259.1,2.1,N/A
2013,7,16,11,0,433,948,28,260.4,2,N/A
2013,7,16,12,0,335,957,28,262.5,1.9,N/A
2013,7,16,13,0,281,898,28,263.5,2,N/A
2013,7,16,14,0,287,775,28,265.9,2.2,N/A
2013,7,16,15,0,175,600,27,264.3,2.5,N/A
2013,7,16,16,0,105,391,27,260.2,2.7,N/A
2013,7,16,17,0,66,174,26,256.6,2.9,N/A
2013,7,16,18,0,2,9,25,257.1,3.2,N/A
2013,7,16,19,0,0,0,25,257.3,3.4,N/A
2013,7,16,20,0,0,0,25,255.9,3.6,N/A
2013,7,16,21,0,0,0,24,254.6,3.7,N/A
2013,7,16,22,0,0,0,24,254,3.8,N/A
2013,7,16,23,0,0,0,24,254.9,3.8,N/A
2013,7,17,0,0,0,0,24,256.2,3.7,N/A
2013,7,17,1,0,0,0,24,257.6,3.6,N/A
2013,7,17,2,0,0,0,23,256.4,3.4,N/A
2013,7,17,3,0,0,0,23,253.5,3.2,N/A
2013,7,17,4,0,0,0,23,250.8,3.1,N/A
2013,7,17,5,0,0,0,23,248.2,3,N/A
2013,7,17,6,0,56,121,24,246.1,2.8,N/A
2013,7,17,7,0,135,333,25,246.7,2.9,N/A
2013,7,17,8,0,231,547,25,251.8,3.1,N/A
2013,7,17,9,0,422,733,26,255.7,3.4,N/A
2013,7,17,10,0,390,870,26,253.6,3.5,N/A
2013,7,17,11,0,375,947,27,248.8,3.7,N/A
2013,7,17,12,0,293,956,26,246.3,3.8,N/A
2013,7,17,13,0,262,896,26,243.5,3.8,N/A
2013,7,17,14,0,201,774,26,243.4,3.6,N/A
2013,7,17,15,0,190,599,26,244.3,3.5,N/A
2013,7,17,16,0,113,390,25,244,3.4,N/A
2013,7,17,17,0,74,173,25,244.4,3.4,N/A
2013,7,17,18,0,2,8,25,245,3.3,N/A
2013,7,17,19,0,0,0,24,243.1,3.2,N/A
2013,7,17,20,0,0,0,24,242,3.2,N/A
2013,7,17,21,0,0,0,24,241.5,3.3,N/A
2013,7,17,22,0,0,0,24,242,3.3,N/A
2013,7,17,23,0,0,0,24,244.9,3.3,N/A
2013,7,18,0,0,0,0,24,248.3,3.3,N/A
2013,7,18,1,0,0,0,24,251.6,3.3,N/A
2013,7,18,2,0,0,0,24,254.1,3.3,N/A
2013,7,18,3,0,0,0,24,257.4,3.3,N/A
2013,7,18,4,0,0,0,24,260.3,3.3,N/A
2013,7,18,5,0,0,0,24,262.7,3.3,N/A
2013,7,18,6,0,59,119,24,265,3.3,N/A
2013,7,18,7,0,139,331,24,267.1,3.3,N/A
2013,7,18,8,0,287,546,25,267.3,3.3,N/A
2013,7,18,9,0,329,731,25,268.4,3.4,N/A
2013,7,18,10,0,371,869,26,266.3,3.7,N/A
2013,7,18,11,0,357,946,27,264.8,3.9,N/A
2013,7,18,12,0,293,955,27,260.6,3.9,N/A
2013,7,18,13,0,234,896,27,259.2,3.8,N/A
2013,7,18,14,0,256,774,27,259,3.6,N/A
2013,7,18,15,0,222,599,26,254.8,3.3,N/A
2013,7,18,16,0,109,390,26,251.7,3.2,N/A
2013,7,18,17,0,69,173,26,250.7,3.2,N/A
2013,7,18,18,0,2,8,25,249.2,3.3,N/A
2013,7,18,19,0,0,0,25,247.9,3.3,N/A
2013,7,18,20,0,0,0,25,248.7,3.4,N/A
2013,7,18,21,0,0,0,25,249,3.4,N/A
2013,7,18,22,0,0,0,24,250,3.4,N/A
2013,7,18,23,0,0,0,24,251.8,3.4,N/A
2013,7,19,0,0,0,0,24,253.6,3.4,N/A
2013,7,19,1,0,0,0,24,255,3.3,N/A
2013,7,19,2,0,0,0,24,254.4,3.1,N/A
2013,7,19,3,0,0,0,24,253,2.9,N/A
2013,7,19,4,0,0,0,24,251.3,2.7,N/A
2013,7,19,5,0,0,0,24,249.9,2.5,N/A
2013,7,19,6,0,63,118,24,249.8,2.3,N/A
2013,7,19,7,0,183,331,25,251.4,2.2,N/A
2013,7,19,8,0,299,545,25,257.5,2.2,N/A
2013,7,19,9,0,470,731,26,261.5,2.2,N/A
2013,7,19,10,0,462,869,27,264.4,2.4,N/A
2013,7,19,11,0,369,946,27,264.8,2.5,N/A
2013,7,19,12,0,428,955,28,266.2,2.7,N/A
2013,7,19,13,0,293,896,28,265.8,2.7,N/A
2013,7,19,14,0,283,774,27,265.8,2.9,N/A
2013,7,19,15,0,212,599,27,267.5,3,N/A
2013,7,19,16,0,160,389,27,269.6,3,N/A
2013,7,19,17,0,92,172,26,270.1,3,N/A
2013,7,19,18,0,1,8,26,271,3.1,N/A
2013,7,19,19,0,0,0,26,270.8,3.2,N/A
2013,7,19,20,0,0,0,25,269.6,3.1,N/A
2013,7,19,21,0,0,0,25,268.6,3,N/A
2013,7,19,22,0,0,0,25,267.9,2.9,N/A
2013,7,19,23,0,0,0,25,267.4,2.9,N/A
2013,7,20,0,0,0,0,25,269.6,3,N/A
2013,7,20,1,0,0,0,24,276.3,3,N/A
2013,7,20,2,0,0,0,24,283,3,N/A
2013,7,20,3,0,0,0,24,285.4,3.1,N/A
2013,7,20,4,0,0,0,24,286.2,3.2,N/A
2013,7,20,5,0,0,0,24,286.3,3.3,N/A
2013,7,20,6,0,53,118,25,285.2,3.3,N/A
2013,7,20,7,0,56,330,25,284.4,3.6,N/A
2013,7,20,8,0,187,546,26,285,3.9,N/A
2013,7,20,9,0,347,732,26,286.5,4.1,N/A
2013,7,20,10,0,511,870,27,286.7,4.2,N/A
2013,7,20,11,0,475,948,27,285.4,4,N/A
2013,7,20,12,0,376,958,27,284.5,3.6,N/A
2013,7,20,13,0,335,899,27,283.1,3.2,N/A
2013,7,20,14,0,246,776,27,281,3.1,N/A
