Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed,
2014,7,20,14,0,321,760,26,273.1,5,N/A
2014,7,20,15,0,211,586,26,273.3,4.7,N/A
2014,7,20,16,0,77,378,26,272.4,4.3,N/A
2014,7,20,17,0,29,164,25,271.3,4.2,N/A
2014,7,20,18,0,1,5,25,269.8,4.1,N/A
2014,7,20,19,0,0,0,24,268,4,N/A
2014,7,20,20,0,0,0,24,265.4,4.1,N/A
2014,7,20,21,0,0,0,24,263.8,4.3,N/A
2014,7,20,22,0,0,0,24,264,4.4,N/A
2014,7,20,23,0,0,0,24,265.6,4.6,N/A
2014,7,21,0,0,0,0,24,268,4.7,N/A
2014,7,21,1,0,0,0,24,270.1,4.7,N/A
2014,7,21,2,0,0,0,24,270.7,4.7,N/A
2014,7,21,3,0,0,0,23,270.5,4.6,N/A
2014,7,21,4,0,0,0,23,270.7,4.5,N/A
2014,7,21,5,0,0,0,23,272.7,4.4,N/A
2014,7,21,6,0,46,110,24,274.2,4.3,N/A
2014,7,21,7,0,101,318,24,273.1,4.4,N/A
2014,7,21,8,0,152,531,25,274,4.4,N/A
2014,7,21,9,0,222,717,26,275.9,4.4,N/A
2014,7,21,10,0,203,855,26,275.6,4.4,N/A
2014,7,21,11,0,302,932,27,274.4,4.4,N/A
2014,7,21,12,0,228,941,27,273.3,4.6,N/A
2014,7,21,13,0,224,881,27,271.2,4.6,N/A
2014,7,21,14,0,199,759,26,268,4.7,N/A
2014,7,21,15,0,186,585,26,264.7,4.8,N/A
2014,7,21,16,0,130,377,25,263.1,5,N/A
2014,7,21,17,0,42,163,25,262.8,5.1,N/A
2014,7,21,18,0,1,5,25,264.2,5.2,N/A
2014,7,21,19,0,0,0,25,266.4,5.3,N/A
2014,7,21,20,0,0,0,24,267.1,5.4,N/A
2014,7,21,21,0,0,0,24,266.6,5.5,N/A
2014,7,21,22,0,0,0,24,266.6,5.5,N/A
2014,7,21,23,0,0,0,24,266.7,5.4,N/A
2014,7,22,0,0,0,0,24,267.2,5.3,N/A
2014,7,22,1,0,0,0,23,268.2,5.3,N/A
2014,7,22,2,0,0,0,23,269.3,5.1,N/A
2014,7,22,3,0,0,0,23,270.2,5,N/A
2014,7,22,4,0,0,0,23,270.1,4.9,N/A
2014,7,22,5,0,0,0,23,269.3,4.8,N/A
2014,7,22,6,0,45,110,23,267.8,4.7,N/A
2014,7,22,7,0,105,319,24,266.3,4.7,N/A
2014,7,22,8,0,156,533,25,264.3,4.6,N/A
2014,7,22,9,0,204,721,25,262.1,4.5,N/A
2014,7,22,10,0,233,860,26,260.5,4.5,N/A
2014,7,22,11,0,278,937,27,260.1,4.6,N/A
2014,7,22,12,0,318,947,27,258.4,4.4,N/A
2014,7,22,13,0,252,887,27,255.6,4.4,N/A
2014,7,22,14,0,283,763,27,253.5,4.5,N/A
2014,7,22,15,0,176,588,26,251.4,4.4,N/A
2014,7,22,16,0,99,378,26,248.2,4.4,N/A
2014,7,22,17,0,31,163,25,246.3,4.5,N/A
2014,7,22,18,0,1,5,25,246.8,4.8,N/A
2014,7,22,19,0,0,0,24,248.9,4.9,N/A
2014,7,22,20,0,0,0,24,250.9,5,N/A
2014,7,22,21,0,0,0,24,252.4,5,N/A
2014,7,22,22,0,0,0,23,253.4,4.9,N/A
2014,7,22,23,0,0,0,23,253.7,4.9,N/A
2014,7,23,0,0,0,0,23,252.9,4.9,N/A
2014,7,23,1,0,0,0,23,251.4,4.8,N/A
2014,7,23,2,0,0,0,22,249,4.6,N/A
2014,7,23,3,0,0,0,22,245.9,4.3,N/A
2014,7,23,4,0,0,0,22,242.4,4.2,N/A
2014,7,23,5,0,0,0,22,239.1,4,N/A
2014,7,23,6,0,58,109,23,238.2,4,N/A
2014,7,23,7,0,318,318,24,241,4.3,N/A
2014,7,23,8,0,299,532,25,244.8,4.6,N/A
2014,7,23,9,0,475,718,26,248.3,4.8,N/A
2014,7,23,10,0,777,857,27,251.5,4.7,N/A
2014,7,23,11,0,560,934,28,253.5,4.5,N/A
2014,7,23,12,0,355,943,28,253.5,4.2,N/A
2014,7,23,13,0,835,883,28,249.1,3.9,N/A
2014,7,23,14,0,635,761,28,244.1,3.9,N/A
2014,7,23,15,0,253,586,27,241.8,3.8,N/A
2014,7,23,16,0,159,377,27,239,3.5,N/A
2014,7,23,17,0,101,162,26,238,3.4,N/A
2014,7,23,18,0,1,4,25,238.7,3.4,N/A
2014,7,23,19,0,0,0,25,238.5,3.3,N/A
2014,7,23,20,0,0,0,25,237.2,3.4,N/A
2014,7,23,21,0,0,0,25,237,3.6,N/A
2014,7,23,22,0,0,0,24,239,3.8,N/A
2014,7,23,23,0,0,0,24,242.9,4.1,N/A
2014,7,24,0,0,0,0,24,247.7,4.1,N/A
2014,7,24,1,0,0,0,24,253.1,4.1,N/A
2014,7,24,2,0,0,0,23,255.9,3.8,N/A
2014,7,24,3,0,0,0,23,255.8,3.4,N/A
2014,7,24,4,0,0,0,23,252.9,3.1,N/A
2014,7,24,5,0,0,0,23,248.8,2.8,N/A
2014,7,24,6,0,85,108,23,247.4,2.6,N/A
2014,7,24,7,0,279,319,25,250,2.6,N/A
2014,7,24,8,0,440,535,26,253.6,2.8,N/A
2014,7,24,9,0,594,722,27,255.9,2.8,N/A
2014,7,24,10,0,584,861,28,258.2,2.9,N/A
2014,7,24,11,0,686,939,28,261,2.9,N/A
2014,7,24,12,0,595,948,28,263.1,2.8,N/A
2014,7,24,13,0,791,888,28,263.6,2.7,N/A
2014,7,24,14,0,582,765,27,265.9,2.8,N/A
2014,7,24,15,0,505,589,27,268.3,2.7,N/A
2014,7,24,16,0,299,379,26,270.6,2.4,N/A
2014,7,24,17,0,83,163,26,274.7,2.1,N/A
2014,7,24,18,0,1,4,25,278.8,2.1,N/A
2014,7,24,19,0,0,0,25,281.6,2,N/A
2014,7,24,20,0,0,0,25,282.8,1.9,N/A
2014,7,24,21,0,0,0,25,281.4,1.8,N/A
2014,7,24,22,0,0,0,24,276.8,1.7,N/A
2014,7,24,23,0,0,0,24,271.6,1.7,N/A
2014,7,25,0,0,0,0,24,267,1.6,N/A
2014,7,25,1,0,0,0,24,263.4,1.7,N/A
2014,7,25,2,0,0,0,24,260.1,1.8,N/A
2014,7,25,3,0,0,0,24,259.9,1.9,N/A
2014,7,25,4,0,0,0,23,262.3,2,N/A
2014,7,25,5,0,0,0,24,268.1,2.1,N/A
2014,7,25,6,0,85,107,24,274.4,2.1,N/A
2014,7,25,7,0,253,316,26,280.8,2.3,N/A
2014,7,25,8,0,531,531,27,289.3,2.4,N/A
2014,7,25,9,0,718,718,27,295.8,2.5,N/A
2014,7,25,10,0,791,858,28,298.3,2.6,N/A
2014,7,25,11,0,871,936,28,301.5,2.6,N/A
2014,7,25,12,0,792,946,28,305.1,2.4,N/A
2014,7,25,13,0,884,887,28,306.4,2.1,N/A
2014,7,25,14,0,242,763,28,304.4,2,N/A
2014,7,25,15,0,153,588,27,301.8,1.9,N/A
2014,7,25,16,0,195,377,27,298.7,2,N/A
2014,7,25,17,0,104,161,26,291,1.9,N/A
2014,7,25,18,0,1,4,26,281.5,1.9,N/A
2014,7,25,19,0,0,0,26,274.7,2,N/A
2014,7,25,20,0,0,0,25,272.4,2.1,N/A
2014,7,25,21,0,0,0,25,272.5,2.2,N/A
2014,7,25,22,0,0,0,25,272.9,2.2,N/A
2014,7,25,23,0,0,0,24,274.2,2.2,N/A
2014,7,26,0,0,0,0,24,275.6,2.2,N/A
2014,7,26,1,0,0,0,24,277.1,2.3,N/A
2014,7,26,2,0,0,0,24,276.3,2.1,N/A
2014,7,26,3,0,0,0,23,275.3,1.9,N/A
2014,7,26,4,0,0,0,23,277.9,1.7,N/A
2014,7,26,5,0,0,0,23,283.5,1.5,N/A
2014,7,26,6,0,63,106,24,291.3,1.3,N/A
2014,7,26,7,0,170,315,25,299.4,1.5,N/A
2014,7,26,8,0,191,529,26,305.6,1.8,N/A
2014,7,26,9,0,241,716,27,310.1,2.2,N/A
2014,7,26,10,0,342,855,27,312.1,2.5,N/A
2014,7,26,11,0,313,933,27,312,2.8,N/A
2014,7,26,12,0,289,943,28,310.2,3.1,N/A
2014,7,26,13,0,302,884,28,307.2,3.3,N/A
2014,7,26,14,0,374,761,27,304.4,3.5,N/A
2014,7,26,15,0,162,585,27,301.9,3.4,N/A
2014,7,26,16,0,223,375,26,298.3,3,N/A
2014,7,26,17,0,53,160,25,291.8,2.7,N/A
2014,7,26,18,0,1,3,25,286.4,2.7,N/A
2014,7,26,19,0,0,0,24,282.9,2.7,N/A
2014,7,26,20,0,0,0,24,279.9,2.8,N/A
2014,7,26,21,0,0,0,24,277.7,2.8,N/A
2014,7,26,22,0,0,0,24,276,2.9,N/A
2014,7,26,23,0,0,0,23,275.5,3,N/A
2014,7,27,0,0,0,0,23,276.1,3,N/A
2014,7,27,1,0,0,0,23,278.4,3,N/A
2014,7,27,2,0,0,0,23,283.2,2.9,N/A
2014,7,27,3,0,0,0,23,288.8,2.8,N/A
2014,7,27,4,0,0,0,23,294.5,2.7,N/A
2014,7,27,5,0,0,0,23,300,2.7,N/A
2014,7,27,6,0,51,105,23,305.4,2.7,N/A
2014,7,27,7,0,129,313,24,309.8,2.8,N/A
2014,7,27,8,0,191,527,25,311.2,3,N/A
2014,7,27,9,0,251,714,26,310.2,3.2,N/A
2014,7,27,10,0,343,853,27,307.9,3.6,N/A
2014,7,27,11,0,345,931,28,302.4,3.9,N/A
2014,7,27,12,0,377,941,27,301.2,4.1,N/A
2014,7,27,13,0,419,881,27,298.5,4.2,N/A
2014,7,27,14,0,227,758,26,293.7,3.9,N/A
2014,7,27,15,0,195,583,25,289.7,3.6,N/A
2014,7,27,16,0,228,374,25,287.4,3.5,N/A
2014,7,27,17,0,33,158,25,284.6,3.4,N/A
2014,7,27,18,0,1,3,24,281.9,3.4,N/A
2014,7,27,19,0,0,0,24,279.6,3.4,N/A
2014,7,27,20,0,0,0,24,277.8,3.3,N/A
2014,7,27,21,0,0,0,24,275.6,3.2,N/A
2014,7,27,22,0,0,0,24,273.6,3.2,N/A
2014,7,27,23,0,0,0,24,272.8,3.3,N/A
2014,7,28,0,0,0,0,24,272.7,3.5,N/A
2014,7,28,1,0,0,0,23,273.2,3.7,N/A
2014,7,28,2,0,0,0,23,274.7,3.7,N/A
2014,7,28,3,0,0,0,23,277.1,3.6,N/A
2014,7,28,4,0,0,0,23,279.7,3.5,N/A
2014,7,28,5,0,0,0,24,281.5,3.3,N/A
2014,7,28,6,0,19,104,24,283.8,3.1,N/A
2014,7,28,7,0,92,313,25,286.6,3.1,N/A
2014,7,28,8,0,211,528,26,288.6,3.3,N/A
2014,7,28,9,0,236,715,27,287.7,3.4,N/A
2014,7,28,10,0,267,855,27,282.3,3.5,N/A
2014,7,28,11,0,197,933,27,276.4,3.6,N/A
2014,7,28,12,0,177,942,27,269,3.7,N/A
2014,7,28,13,0,161,882,27,264.2,3.6,N/A
2014,7,28,14,0,174,759,26,262.4,3.5,N/A
2014,7,28,15,0,225,583,26,261.6,3.5,N/A
2014,7,28,16,0,136,373,26,262.1,3.7,N/A
2014,7,28,17,0,79,158,25,262.2,3.9,N/A
2014,7,28,18,0,1,3,25,262.8,4,N/A
2014,7,28,19,0,0,0,24,263.4,4,N/A
2014,7,28,20,0,0,0,24,263.2,4.1,N/A
2014,7,28,21,0,0,0,24,262.5,4.1,N/A
2014,7,28,22,0,0,0,24,262.1,4.1,N/A
2014,7,28,23,0,0,0,24,262.9,4.1,N/A
2014,7,29,0,0,0,0,24,264.6,4.1,N/A
2014,7,29,1,0,0,0,24,267,4.2,N/A
2014,7,29,2,0,0,0,24,268.3,4.1,N/A
2014,7,29,3,0,0,0,23,269.9,3.9,N/A
2014,7,29,4,0,0,0,23,271.6,3.7,N/A
2014,7,29,5,0,0,0,23,273.3,3.5,N/A
2014,7,29,6,0,47,103,24,275.1,3.3,N/A
2014,7,29,7,0,84,312,25,277.6,3.3,N/A
2014,7,29,8,0,176,527,25,279.2,3.5,N/A
2014,7,29,9,0,165,715,26,277.9,3.6,N/A
2014,7,29,10,0,281,854,26,275.4,3.8,N/A
2014,7,29,11,0,251,932,26,272.6,4,N/A
2014,7,29,12,0,208,942,27,269.4,4,N/A
2014,7,29,13,0,178,882,27,267.9,4,N/A
2014,7,29,14,0,162,759,26,269,4.2,N/A
2014,7,29,15,0,122,583,26,268.7,4,N/A
2014,7,29,16,0,82,373,25,267.2,3.8,N/A
2014,7,29,17,0,30,157,25,268.6,3.9,N/A
2014,7,29,18,0,1,3,25,271.1,4.1,N/A
2014,7,29,19,0,0,0,24,269.9,4.1,N/A
2014,7,29,20,0,0,0,24,268.1,4,N/A
2014,7,29,21,0,0,0,24,266,4,N/A
2014,7,29,22,0,0,0,24,265,4,N/A
2014,7,29,23,0,0,0,24,265.4,4,N/A
2014,7,30,0,0,0,0,24,266.1,4,N/A
2014,7,30,1,0,0,0,24,267.3,4,N/A
2014,7,30,2,0,0,0,24,267.4,3.9,N/A
2014,7,30,3,0,0,0,23,267.4,3.7,N/A
2014,7,30,4,0,0,0,23,267.1,3.5,N/A
2014,7,30,5,0,0,0,23,266.6,3.3,N/A
2014,7,30,6,0,46,103,24,265.5,3.1,N/A
2014,7,30,7,0,142,312,25,263.7,3,N/A
2014,7,30,8,0,195,528,26,264.4,3.2,N/A
2014,7,30,9,0,319,716,27,264,3.3,N/A
2014,7,30,10,0,370,856,27,261.6,3.4,N/A
2014,7,30,11,0,446,934,28,258.6,3.5,N/A
2014,7,30,12,0,367,944,27,256.6,3.6,N/A
2014,7,30,13,0,368,884,27,255.1,3.7,N/A
2014,7,30,14,0,311,760,27,254.6,3.7,N/A
2014,7,30,15,0,214,583,26,253.8,3.7,N/A
2014,7,30,16,0,134,372,26,251.1,3.3,N/A
2014,7,30,17,0,65,156,25,249.4,3.4,N/A
2014,7,30,18,0,1,2,25,248.2,3.5,N/A
2014,7,30,19,0,0,0,25,247.1,3.5,N/A
2014,7,30,20,0,0,0,25,247.7,3.4,N/A
2014,7,30,21,0,0,0,25,249.1,3.3,N/A
2014,7,30,22,0,0,0,25,251.2,3.2,N/A
2014,7,30,23,0,0,0,24,254.1,3.1,N/A
2014,7,31,0,0,0,0,24,256.7,3.1,N/A
2014,7,31,1,0,0,0,24,259.2,3,N/A
2014,7,31,2,0,0,0,24,260.2,3,N/A
2014,7,31,3,0,0,0,24,260.7,3,N/A
2014,7,31,4,0,0,0,24,260.7,3,N/A
2014,7,31,5,0,0,0,24,259.6,3,N/A
2014,7,31,6,0,52,102,24,258.7,3,N/A
2014,7,31,7,0,117,312,25,258.5,3.1,N/A
2014,7,31,8,0,205,528,25,258.8,3.3,N/A
2014,7,31,9,0,281,716,26,257.2,3.3,N/A
2014,7,31,10,0,338,856,26,253.6,3.3,N/A
2014,7,31,11,0,429,934,26,250.3,3.4,N/A
2014,7,31,12,0,453,943,27,247.1,3.4,N/A
2014,7,31,13,0,303,883,27,244.3,3.4,N/A
2014,7,31,14,0,430,759,27,244.9,3.5,N/A
2014,7,31,15,0,364,582,26,246.1,3.4,N/A
2014,7,31,16,0,196,371,26,245.9,3.4,N/A
2014,7,31,17,0,94,154,25,245.3,3.6,N/A
2014,7,31,18,0,1,2,25,244.7,3.8,N/A
2014,7,31,19,0,0,0,25,243.7,4,N/A
2014,7,31,20,0,0,0,25,242.9,4.1,N/A
2014,7,31,21,0,0,0,25,243,4.2,N/A
2014,7,31,22,0,0,0,25,243.4,4.3,N/A
2014,7,31,23,0,0,0,25,244.3,4.4,N/A
2014,8,1,0,0,0,0,24,245.4,4.4,N/A
2014,8,1,1,0,0,0,24,246.7,4.5,N/A
2014,8,1,2,0,0,0,24,247,4.4,N/A
2014,8,1,3,0,0,0,24,246.9,4.3,N/A
2014,8,1,4,0,0,0,24,247.9,4.2,N/A
2014,8,1,5,0,0,0,24,250.1,4.1,N/A
2014,8,1,6,0,87,105,24,252.9,3.9,N/A
2014,8,1,7,0,75,318,24,254.8,3.6,N/A
2014,8,1,8,0,184,535,25,255.4,3.5,N/A
2014,8,1,9,0,354,725,26,257,3.5,N/A
2014,8,1,10,0,409,866,27,258.6,3.4,N/A
2014,8,1,11,0,685,945,28,258.2,3.1,N/A
2014,8,1,12,0,763,955,28,256.5,2.8,N/A
2014,8,1,13,0,816,895,28,253.5,2.6,N/A
2014,8,1,14,0,719,771,27,251.3,2.7,N/A
2014,8,1,15,0,506,592,27,248.9,2.8,N/A
2014,8,1,16,0,368,379,27,245.3,2.7,N/A
2014,8,1,17,0,124,160,26,240.5,2.7,N/A
2014,8,1,18,0,1,3,26,237.1,2.8,N/A
2014,8,1,19,0,0,0,25,236.4,2.9,N/A
2014,8,1,20,0,0,0,25,239.8,3,N/A
2014,8,1,21,0,0,0,25,243.9,3.2,N/A
2014,8,1,22,0,0,0,25,247.4,3.4,N/A
2014,8,1,23,0,0,0,25,251,3.6,N/A
2014,8,2,0,0,0,0,24,254.7,3.7,N/A
2014,8,2,1,0,0,0,24,259.3,3.7,N/A
2014,8,2,2,0,0,0,24,262.9,3.7,N/A
2014,8,2,3,0,0,0,24,266.6,3.6,N/A
2014,8,2,4,0,0,0,24,269.7,3.5,N/A
2014,8,2,5,0,0,1,24,271.5,3.4,N/A
2014,8,2,6,0,27,105,24,273.3,3.3,N/A
2014,8,2,7,0,74,318,25,275.4,3.2,N/A
2014,8,2,8,0,166,536,26,279.2,3.4,N/A
2014,8,2,9,0,273,726,26,281.4,3.5,N/A
2014,8,2,10,0,337,866,27,280.7,3.5,N/A
2014,8,2,11,0,430,945,28,278.6,3.4,N/A
2014,8,2,12,0,357,955,28,276.2,3.3,N/A
2014,8,2,13,0,335,895,28,272.3,3.1,N/A
2014,8,2,14,0,315,770,28,270.3,3.1,N/A
2014,8,2,15,0,257,592,27,268,2.9,N/A
2014,8,2,16,0,138,379,27,266.9,2.8,N/A
2014,8,2,17,0,59,159,26,266.7,2.8,N/A
2014,8,2,18,0,0,2,26,265.6,2.9,N/A
2014,8,2,19,0,0,0,25,264.8,3.1,N/A
2014,8,2,20,0,0,0,25,265.1,3.2,N/A
2014,8,2,21,0,0,0,25,265.5,3.3,N/A
2014,8,2,22,0,0,0,25,265.8,3.5,N/A
2014,8,2,23,0,0,0,25,266.2,3.6,N/A
2014,8,3,0,0,0,0,24,266.6,3.7,N/A
2014,8,3,1,0,0,0,24,267.3,3.7,N/A
2014,8,3,2,0,0,0,24,267.8,3.6,N/A
2014,8,3,3,0,0,0,24,269.1,3.5,N/A
2014,8,3,4,0,0,0,24,270.8,3.4,N/A
2014,8,3,5,0,0,1,24,272,3.3,N/A
2014,8,3,6,0,60,105,25,272.7,3.2,N/A
2014,8,3,7,0,140,318,25,274.1,3.2,N/A
2014,8,3,8,0,175,537,26,277.2,3.4,N/A
2014,8,3,9,0,175,727,26,277.5,3.4,N/A
2014,8,3,10,0,211,868,27,278.1,3.5,N/A
2014,8,3,11,0,337,947,27,279,3.5,N/A
2014,8,3,12,0,519,956,27,280.4,3.6,N/A
2014,8,3,13,0,449,895,27,281.2,3.5,N/A
2014,8,3,14,0,407,770,27,280.1,3.4,N/A
2014,8,3,15,0,257,591,26,277,3.1,N/A
2014,8,3,16,0,162,377,26,274.1,3,N/A
2014,8,3,17,0,62,157,26,270.4,3,N/A
2014,8,3,18,0,0,2,25,265.5,3,N/A
2014,8,3,19,0,0,0,25,260.8,3.2,N/A
2014,8,3,20,0,0,0,25,257.2,3.3,N/A
2014,8,3,21,0,0,0,25,254.8,3.5,N/A
2014,8,3,22,0,0,0,25,254.1,3.7,N/A
2014,8,3,23,0,0,0,24,255,3.8,N/A
2014,8,4,0,0,0,0,24,256.6,3.9,N/A
2014,8,4,1,0,0,0,24,258.1,3.9,N/A
2014,8,4,2,0,0,0,24,259.3,3.9,N/A
2014,8,4,3,0,0,0,24,261.6,4,N/A
2014,8,4,4,0,0,0,24,264.2,4,N/A
2014,8,4,5,0,0,1,24,266.3,4,N/A
2014,8,4,6,0,52,104,24,267.4,3.9,N/A
2014,8,4,7,0,96,317,25,268,4,N/A
2014,8,4,8,0,139,536,25,269.1,4.1,N/A
2014,8,4,9,0,184,726,26,269.3,4.2,N/A
2014,8,4,10,0,224,867,26,268.6,4.1,N/A
2014,8,4,11,0,218,945,26,267.6,4.2,N/A
2014,8,4,12,0,213,954,26,266.5,4.2,N/A
2014,8,4,13,0,193,893,25,266.3,4.2,N/A
2014,8,4,14,0,186,768,25,267.1,4.3,N/A
2014,8,4,15,0,126,589,25,268.2,4.2,N/A
2014,8,4,16,0,73,375,24,269.7,4.2,N/A
2014,8,4,17,0,29,155,24,270.1,4.2,N/A
2014,8,4,18,0,0,2,24,270.4,4.2,N/A
2014,8,4,19,0,0,0,24,270.1,4.1,N/A
2014,8,4,20,0,0,0,24,268.8,4.2,N/A
2014,8,4,21,0,0,0,24,267,4.2,N/A
2014,8,4,22,0,0,0,24,264.9,4.2,N/A
2014,8,4,23,0,0,0,23,262.4,4.2,N/A
2014,8,5,0,0,0,0,23,260.1,4.2,N/A
2014,8,5,1,0,0,0,23,258.7,4.2,N/A
2014,8,5,2,0,0,0,23,257.2,4.2,N/A
2014,8,5,3,0,0,0,23,256.5,4.1,N/A
2014,8,5,4,0,0,0,23,256.1,4.1,N/A
2014,8,5,5,0,0,1,23,255.7,4.1,N/A
2014,8,5,6,0,48,103,23,255.9,4.1,N/A
2014,8,5,7,0,92,316,23,255.8,4,N/A
2014,8,5,8,0,188,535,24,256.7,3.9,N/A
2014,8,5,9,0,274,725,24,257.8,3.9,N/A
2014,8,5,10,0,354,867,24,259,3.8,N/A
2014,8,5,11,0,375,946,24,260.2,3.7,N/A
2014,8,5,12,0,336,955,25,261.1,3.6,N/A
2014,8,5,13,0,363,895,26,262.6,3.6,N/A
2014,8,5,14,0,331,769,27,262.7,3.7,N/A
2014,8,5,15,0,251,590,26,261.3,3.9,N/A
2014,8,5,16,0,165,375,26,258.2,3.6,N/A
2014,8,5,17,0,37,155,25,255.7,3.6,N/A
2014,8,5,18,0,0,1,24,256.5,3.7,N/A
2014,8,5,19,0,0,0,24,258.5,3.6,N/A
2014,8,5,20,0,0,0,24,258.4,3.6,N/A
2014,8,5,21,0,0,0,24,256.9,3.5,N/A
2014,8,5,22,0,0,0,24,255.5,3.5,N/A
2014,8,5,23,0,0,0,23,253.3,3.6,N/A
2014,8,6,0,0,0,0,23,250.9,3.7,N/A
2014,8,6,1,0,0,0,23,248.8,3.8,N/A
2014,8,6,2,0,0,0,23,247.5,3.7,N/A
2014,8,6,3,0,0,0,23,247.3,3.7,N/A
2014,8,6,4,0,0,0,23,247.1,3.8,N/A
2014,8,6,5,0,0,2,23,247.2,3.8,N/A
2014,8,6,6,0,93,103,23,248.6,3.8,N/A
2014,8,6,7,0,154,317,24,251.5,4,N/A
2014,8,6,8,0,321,538,25,254.8,4.1,N/A
2014,8,6,9,0,479,729,26,257.9,4.1,N/A
2014,8,6,10,0,557,872,27,260.8,3.9,N/A
2014,8,6,11,0,393,951,28,263.8,3.8,N/A
2014,8,6,12,0,574,961,28,265.7,3.6,N/A
2014,8,6,13,0,391,900,29,266.9,3.4,N/A
2014,8,6,14,0,419,773,28,266.7,3.3,N/A
2014,8,6,15,0,506,592,28,265.7,3.2,N/A
2014,8,6,16,0,323,376,27,261.8,2.8,N/A
2014,8,6,17,0,144,154,26,254.2,2.6,N/A
2014,8,6,18,0,0,1,26,248.2,2.7,N/A
2014,8,6,19,0,0,0,25,245,2.9,N/A
2014,8,6,20,0,0,0,25,243,2.9,N/A
2014,8,6,21,0,0,0,25,241.5,2.9,N/A
2014,8,6,22,0,0,0,25,240.9,2.9,N/A
2014,8,6,23,0,0,0,24,240.9,3,N/A
2014,8,7,0,0,0,0,24,240.8,3.1,N/A
2014,8,7,1,0,0,0,24,242.9,3.2,N/A
2014,8,7,2,0,0,0,24,245.1,3.3,N/A
2014,8,7,3,0,0,0,24,249,3.4,N/A
2014,8,7,4,0,0,0,24,253.5,3.4,N/A
2014,8,7,5,0,0,2,24,257.9,3.4,N/A
2014,8,7,6,0,84,102,24,261.3,3.2,N/A
2014,8,7,7,0,293,316,25,263.7,3.3,N/A
2014,8,7,8,0,491,537,26,266.8,3.2,N/A
2014,8,7,9,0,725,728,27,268.5,3.1,N/A
2014,8,7,10,0,810,869,28,267.1,2.9,N/A
2014,8,7,11,0,428,948,28,262.5,2.6,N/A
2014,8,7,12,0,765,957,28,259.9,2.4,N/A
2014,8,7,13,0,759,896,28,260,2.4,N/A
2014,8,7,14,0,499,769,27,261.9,2.4,N/A
2014,8,7,15,0,380,589,27,260.7,2.4,N/A
2014,8,7,16,0,0,373,26,253,2.2,N/A
2014,8,7,17,0,91,152,26,244.8,2.2,N/A
2014,8,7,18,0,0,1,25,242.2,2.4,N/A
2014,8,7,19,0,0,0,25,241.9,2.6,N/A
2014,8,7,20,0,0,0,25,240.9,2.6,N/A
2014,8,7,21,0,0,0,25,240.8,2.5,N/A
2014,8,7,22,0,0,0,24,241.5,2.6,N/A
2014,8,7,23,0,0,0,24,242,2.7,N/A
2014,8,8,0,0,0,0,24,242.5,2.7,N/A
2014,8,8,1,0,0,0,24,243.9,2.7,N/A
2014,8,8,2,0,0,0,24,244.8,2.8,N/A
2014,8,8,3,0,0,0,24,247.3,2.8,N/A
2014,8,8,4,0,0,0,24,251.3,2.9,N/A
2014,8,8,5,0,0,3,24,255.4,2.9,N/A
2014,8,8,6,0,66,101,24,259.9,2.7,N/A
2014,8,8,7,0,271,315,25,264.4,2.7,N/A
2014,8,8,8,0,354,535,26,270.9,2.8,N/A
2014,8,8,9,0,558,727,26,276.8,2.8,N/A
2014,8,8,10,0,553,869,27,280.3,2.8,N/A
2014,8,8,11,0,948,948,27,281.6,2.9,N/A
2014,8,8,12,0,941,957,27,281.3,2.8,N/A
2014,8,8,13,0,574,896,27,282.2,2.6,N/A
2014,8,8,14,0,695,769,27,282.7,2.4,N/A
2014,8,8,15,0,405,588,26,280.8,2.2,N/A
2014,8,8,16,0,122,372,26,272.9,1.8,N/A
2014,8,8,17,0,51,150,25,260.2,1.8,N/A
2014,8,8,18,0,0,1,25,249.9,2,N/A
2014,8,8,19,0,0,0,25,244,2.2,N/A
2014,8,8,20,0,0,0,24,243.9,2.3,N/A
2014,8,8,21,0,0,0,24,246.6,2.5,N/A
2014,8,8,22,0,0,0,24,249.2,2.7,N/A
2014,8,8,23,0,0,0,24,252.2,2.8,N/A
2014,8,9,0,0,0,0,24,255.2,2.8,N/A
2014,8,9,1,0,0,0,24,257.5,2.9,N/A
2014,8,9,2,0,0,0,23,257.7,2.7,N/A
2014,8,9,3,0,0,0,23,259.1,2.6,N/A
2014,8,9,4,0,0,0,23,261.8,2.4,N/A
2014,8,9,5,0,0,3,23,264.5,2.2,N/A
2014,8,9,6,0,69,100,24,266.6,1.9,N/A
2014,8,9,7,0,307,315,25,269.4,1.9,N/A
2014,8,9,8,0,535,535,26,274.8,2,N/A
2014,8,9,9,0,727,727,26,280.4,2.2,N/A
2014,8,9,10,0,790,869,27,284.4,2.3,N/A
2014,8,9,11,0,746,948,27,288.3,2.3,N/A
2014,8,9,12,0,712,958,27,292.4,2.1,N/A
2014,8,9,13,0,698,896,27,292.7,1.9,N/A
2014,8,9,14,0,476,769,27,285.1,1.6,N/A
2014,8,9,15,0,439,588,27,269.8,1.4,N/A
2014,8,9,16,0,140,371,26,250.5,1.3,N/A
2014,8,9,17,0,36,149,26,239.4,1.5,N/A
2014,8,9,18,0,0,0,25,238.1,1.9,N/A
2014,8,9,19,0,0,0,25,238.8,2.3,N/A
2014,8,9,20,0,0,0,25,238.4,2.5,N/A
